,X,grid_id,species,distance_bin,n,ID,lat,lon,ele,grid_name,date,start_time,TOD,observers,hab_main
922,628,G27.2,Black drongo,50.100m,1,98,18.39346801,74.12867901,758.011047,G27,21-12-22,16:05,evening,"KK, SM",cropland
923,629,G27.2,Ashy prinia,50.100m,1,98,18.39346801,74.12867901,758.011047,G27,21-12-22,16:05,evening,"KK, SM",cropland
924,630,G27.2,Large billed crow,50.100m,1,98,18.39346801,74.12867901,758.011047,G27,21-12-22,16:05,evening,"KK, SM",cropland
925,631,G27.2,Eurasian Hoopoe,100.200m,1,98,18.39346801,74.12867901,758.011047,G27,21-12-22,16:05,evening,"KK, SM",cropland
926,632,G27.3,Syke's warbler,5.10m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
927,633,G27.3,Indian robin,5.10m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
928,634,G27.3,Red vented bulbul,10.25m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
929,635,G27.3,Indian silverbill,100.200m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
930,636,G27.3,Grey babbler,100.200m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
931,637,G27.3,Green bee eater,100.200m,1,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
932,638,G27.3,Laughing dove,10.25m,2,99,18.392776,74.13330599,753.451233,G27,21-12-22,16:25,evening,"KK, SM",mixed
933,639,G27.4,Indian courser,25.50m,2,100,18.39219002,74.13771403,743.040283,G27,21-12-22,16:44,evening,"KK, SM",mixed
934,640,G27.4,Indian courser,100.200m,1,100,18.39219002,74.13771403,743.040283,G27,21-12-22,16:44,evening,"KK, SM",mixed
935,641,G27.4,Yellow wattled lapwing,50.100m,2,100,18.39219002,74.13771403,743.040283,G27,21-12-22,16:44,evening,"KK, SM",mixed
936,642,G27.4,Plum headed parakeet,50.100m,4,100,18.39219002,74.13771403,743.040283,G27,21-12-22,16:44,evening,"KK, SM",mixed
937,643,G27.4,Paddyfield pipit,25.50m,1,100,18.39219002,74.13771403,743.040283,G27,21-12-22,16:44,evening,"KK, SM",mixed
938,644,G27.5,Common myna,25.50m,2,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
939,645,G27.5,Red wattled lapwing,25.50m,2,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
940,646,G27.5,Grey babbler,50.100m,3,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
941,647,G27.5,Pied bushchat,25.50m,1,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
942,648,G27.5,Brahminy starling,25.50m,1,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
943,649,G27.5,Indian silverbill,10.25m,14,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
944,798,G4.2,Indian robin,5.10m,1,122,18.39518404,73.94266597,869.254639,G4,22-12-22,7:20,morning,"TB, PB",cropland
945,799,G4.2,Cattle egret,100.200m,1,122,18.39518404,73.94266597,869.254639,G4,22-12-22,7:20,morning,"TB, PB",cropland
946,800,G4.3,Rosy starling,50.100m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
947,801,G4.3,Long tailed shrike,25.50m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
948,802,G4.3,Cattle egret,100.200m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
949,803,G4.3,Red vented bulbul,50.100m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
950,804,G4.3,Red vented bulbul,100.200m,2,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
951,805,G4.3,Long tailed shrike,100.200m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
952,806,G4.3,Cattle egret,100.200m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
953,807,G4.3,Black headed bunting,50.100m,2,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
954,808,G4.3,Indian robin,100.200m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
955,809,G4.3,Laughing dove,50.100m,1,123,18.39724104,73.94009097,875.159119,G4,22-12-22,7:34,morning,"TB, PB",mixed
956,810,G4.4,Indian robin,50.100m,1,124,18.39695698,73.93646898,889.367432,G4,22-12-22,7:55,morning,"TB, PB",grass
957,811,G4.4,Indian bushlark,10.25m,4,124,18.39695698,73.93646898,889.367432,G4,22-12-22,7:55,morning,"TB, PB",grass
958,812,G4.5,Black drongo,25.50m,1,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
959,813,G4.5,Red wattled lapwing,50.100m,1,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
960,814,G4.5,Green bee eater,50.100m,4,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
961,815,G4.5,Plum headed parakeet,100.200m,5,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
962,816,G4.5,Large billed crow,50.100m,2,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
963,817,G4.5,Bay backed shrike ,25.50m,1,125,18.40617204,73.94538397,888.995544,G4,22-12-22,8:45,morning,"TB, PB",mixed
964,818,G4.6,Indian robin,50.100m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
965,819,G4.6,Rufous tailed lark,25.50m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
966,820,G4.6,Montegu's harrier,100.200m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
967,821,G4.6,Steppe eagle,100.200m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
968,822,G4.6,Black drongo,25.50m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
969,823,G4.6,Black drongo,50.100m,1,126,18.40835402,73.94358697,917.915955,G4,22-12-22,9:00,morning,"TB, PB",grass
970,824,G4.7,Indian robin,50.100m,1,127,18.41110303,73.94419399,929.169189,G4,22-12-22,9:10,morning,"TB, PB",grass
971,825,G4.7,Indian robin,100.200m,1,127,18.41110303,73.94419399,929.169189,G4,22-12-22,9:10,morning,"TB, PB",grass
972,826,G4.7,Long tailed shrike,50.100m,1,127,18.41110303,73.94419399,929.169189,G4,22-12-22,9:10,morning,"TB, PB",grass
973,827,G4.7,Red vented bulbul,50.100m,1,127,18.41110303,73.94419399,929.169189,G4,22-12-22,9:10,morning,"TB, PB",grass
974,828,G4.8,Large billed crow,200.500m,1,128,18.41366697,73.94508298,937.338074,G4,22-12-22,9:23,morning,"TB, PB",grass
975,829,G4.8,Black drongo,200.500m,1,128,18.41366697,73.94508298,937.338074,G4,22-12-22,9:23,morning,"TB, PB",grass
976,830,G4.9,Black drongo,100.200m,1,129,18.40610004,73.94160398,910.12616,G4,22-12-22,9:55,morning,"TB, PB",mixed
977,650,G27.5,Great grey shrike,50.100m,1,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
978,651,G27.5,Indian robin,25.50m,1,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
979,652,G27.5,Small minivet,0.5m,4,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
980,653,G27.5,Coppersmith barbet,100.200m,2,101,18.39258699,74.14188998,735.743896,G27,21-12-22,17:10,evening,"KK, SM",mixed
981,654,G27.6,Grey babbler,100.200m,3,102,18.38674597,74.127584,778.718262,G27,21-12-22,17:32,evening,"KK, SM",grass
982,655,G27.6,Black drongo,100.200m,1,102,18.38674597,74.127584,778.718262,G27,21-12-22,17:32,evening,"KK, SM",grass
983,656,G27.7,Grey babbler,10.25m,2,103,18.38494202,74.12979397,780.214722,G27,21-12-22,17:45,evening,"KK, SM",grass
984,657,G27.7,Grey babbler,25.50m,1,103,18.38494202,74.12979397,780.214722,G27,21-12-22,17:45,evening,"KK, SM",grass
985,658,G27.7,Large billed crow,25.50m,2,103,18.38494202,74.12979397,780.214722,G27,21-12-22,17:45,evening,"KK, SM",grass
986,659,G27.7,Black drongo,25.50m,4,103,18.38494202,74.12979397,780.214722,G27,21-12-22,17:45,evening,"KK, SM",grass
987,118,G1.1,Yellow eyed babbler,50.100m,2,23,18.37782,73.90499099,939.57373,G1,22-12-22,7:10,morning,"KK, SM",mixed
988,119,G1.1,Long tailed shrike,10.25m,1,23,18.37782,73.90499099,939.57373,G1,22-12-22,7:10,morning,"KK, SM",mixed
989,120,G1.1,Red vented bulbul,10.25m,2,23,18.37782,73.90499099,939.57373,G1,22-12-22,7:10,morning,"KK, SM",mixed
990,121,G1.1,Siberian stonechat,25.50m,2,23,18.37782,73.90499099,939.57373,G1,22-12-22,7:10,morning,"KK, SM",mixed
991,122,G1.10,Cattle egret,10.25m,3,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
992,123,G1.10,White throated kingfisher,25.50m,1,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
993,124,G1.10,Black drongo,25.50m,1,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
994,125,G1.10,Pond heron,25.50m,2,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
995,126,G1.10,Green bee eater,50.100m,1,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
996,127,G1.10,Pied bushchat,50.100m,1,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
997,128,G1.10,Indian bushlark,0.5m,1,24,18.36454298,73.89130703,947.030029,G1,22-12-22,10:07,morning,"KK, SM",cropland
998,129,G1.2,Grey babbler,25.50m,9,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
999,130,G1.2,Rufous treepie,10.25m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1000,131,G1.2,Indian robin,25.50m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1001,132,G1.2,Eurasian collared dove,25.50m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1002,133,G1.2,Greater coucal,25.50m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1003,134,G1.2,Syke's warbler,10.25m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1004,135,G1.2,Black drongo,25.50m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1005,136,G1.2,Grey necked bunting,10.25m,2,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1006,137,G1.2,Red vented bulbul,100.200m,1,25,18.37497099,73.90411098,940.988342,G1,22-12-22,7:38,morning,"KK, SM",grass
1007,138,G1.3,Eurasian collared dove,5.10m,1,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1008,139,G1.3,Eurasian collared dove,25.50m,1,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1009,140,G1.3,Red vented bulbul,5.10m,1,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1010,141,G1.3,Grey babbler,50.100m,18,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1011,142,G1.3,Plum headed parakeet,100.200m,5,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1012,143,G1.3,Black drongo,50.100m,1,26,18.37229599,73.90070499,980.1875,G1,22-12-22,8:06,morning,"KK, SM",mixed
1013,144,G1.4,Siberian stonechat,25.50m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1014,145,G1.4,Long tailed shrike,10.25m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1015,146,G1.4,Purple sunbird,25.50m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1016,147,G1.4,Red vented bulbul,50.100m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1017,148,G1.4,Grey necked bunting,50.100m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1018,149,G1.4,White bellied minivet,25.50m,1,27,18.37528397,73.90114102,947.453918,G1,22-12-22,8:25,morning,"KK, SM",grass
1019,150,G1.5,Brahminy starling,10.25m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1020,151,G1.5,Common myna,10.25m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1021,152,G1.5,Red vented bulbul,0.5m,2,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1022,153,G1.5,Indian robin,5.10m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1023,154,G1.5,Red wattled lapwing,5.10m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1024,155,G1.5,Grey breasted prinia,5.10m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1025,156,G1.5,Grey babbler,50.100m,3,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1026,157,G1.5,House sparrow,5.10m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1027,158,G1.5,Ashy prinia,5.10m,1,28,18.38041998,73.90448699,919.113037,G1,22-12-22,8:50,morning,"KK, SM",cropland
1028,159,G1.6,Red vented bulbul,10.25m,1,29,18.37833599,73.89553503,976.773804,G1,22-12-22,9:10,morning,"KK, SM",grass
1029,160,G1.6,Green bee eater,10.25m,1,29,18.37833599,73.89553503,976.773804,G1,22-12-22,9:10,morning,"KK, SM",grass
1030,161,G1.6,Indian white eye,10.25m,5,29,18.37833599,73.89553503,976.773804,G1,22-12-22,9:10,morning,"KK, SM",grass
1031,162,G1.6,Crested treeswift,50.100m,1,29,18.37833599,73.89553503,976.773804,G1,22-12-22,9:10,morning,"KK, SM",grass
1032,163,G1.6,Bonelli's eagle,100.200m,2,29,18.37833599,73.89553503,976.773804,G1,22-12-22,9:10,morning,"KK, SM",grass
1033,164,G1.7,House sparrow,5.10m,1,30,18.37873598,73.89090898,1029.827637,G1,22-12-22,9:34,morning,"KK, SM",grass
1034,165,G1.7,Red vented bulbul,25.50m,2,30,18.37873598,73.89090898,1029.827637,G1,22-12-22,9:34,morning,"KK, SM",grass
1035,166,G1.7,Purple sunbird,10.25m,1,30,18.37873598,73.89090898,1029.827637,G1,22-12-22,9:34,morning,"KK, SM",grass
1036,167,G1.7,Green bee eater,25.50m,1,30,18.37873598,73.89090898,1029.827637,G1,22-12-22,9:34,morning,"KK, SM",grass
1037,168,G1.8,Green bee eater,5.10m,5,31,18.37739998,73.887303,1027.378418,G1,22-12-22,9:46,morning,"KK, SM",grass
1038,169,G1.9,Black winged kite,25.50m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1039,170,G1.9,Eurasian collared dove,50.100m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1040,171,G1.9,Red vented bulbul,5.10m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1041,172,G1.9,Grey necked bunting,5.10m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1042,173,G1.9,Indian robin,10.25m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1043,174,G1.9,Long tailed shrike,25.50m,1,32,18.37209399,73.88910402,970.289429,G1,22-12-22,9:58,morning,"KK, SM",grass
1044,1044,G72.1,Indian silverbill,5.10m,2,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1045,1045,G72.1,Black drongo,25.50m,1,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1046,1046,G72.1,Black drongo,50.100m,1,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1047,1047,G72.1,Black drongo,100.200m,1,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1048,1048,G72.1,Wooly necked stork,25.50m,1,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1049,1049,G72.1,Jungle babbler,50.100m,5,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1050,1050,G72.1,Indian robin,50.100m,1,162,18.35072097,74.46825698,603.101501,G72,26-12-22,7:47,morning,"MJ, HP",grass
1051,1051,G72.2,Jungle babbler,50.100m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1052,1052,G72.2,Jungle babbler,100.200m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1053,1053,G72.2,Little egret,50.100m,2,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1054,1054,G72.2,Indian roller,100.200m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1055,1055,G72.2,Black drongo,50.100m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1056,1056,G72.2,Laughing dove,25.50m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1057,1057,G72.2,Plain prinia,25.50m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1058,1058,G72.2,Eurasian collared dove,25.50m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1059,1059,G72.2,Booted warbler,25.50m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1060,1060,G72.2,Marsh harrier,100.200m,1,163,18.35131701,74.46524603,641.007812,G72,26-12-22,8:08,morning,"MJ, HP",grass
1061,1061,G72.3,Laughing dove,100.200m,2,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1062,1062,G72.3,Little egret,100.200m,1,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1063,1063,G72.3,Ashy crowned sparrow lark,0.5m,1,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1064,1064,G72.3,Syke's lark,5.10m,3,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1065,1065,G72.3,Syke's lark,100.200m,2,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1066,1066,G72.3,Black drongo,25.50m,1,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1067,1067,G72.3,Black drongo,50.100m,2,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1068,1068,G72.3,Barn swallow,50.100m,1,164,18.340932,74.46049903,659.99707,G72,26-12-22,8:42,morning,"MJ, HP",grass
1069,1069,G72.4,Green bee eater,25.50m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1070,1070,G72.4,Green bee eater,50.100m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1071,1071,G72.4,Green bee eater,100.200m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1072,1072,G72.4,Syke's lark,25.50m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1073,1073,G72.4,Barn swallow,100.200m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1074,1074,G72.4,Black drongo,100.200m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1075,1075,G72.4,Siberian stonechat,50.100m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1076,1076,G72.4,Eurasian collared dove,50.100m,1,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1077,1077,G72.4,Ashy crowned sparrow lark,50.100m,2,165,18.33842003,74.45920704,649.460938,G72,26-12-22,9:05,morning,"MJ, HP",grass
1078,1078,G72.5,Ashy prinia,50.100m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1079,1079,G72.5,Green bee eater,10.25m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1080,1080,G72.5,Green bee eater,50.100m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1081,1081,G72.5,Black kite,100.200m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1082,1082,G72.5,Barn swallow,25.50m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1083,1083,G72.5,Black drongo,50.100m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1084,1084,G72.5,Bay backed shrike ,50.100m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1085,1085,G72.5,Siberian stonechat,25.50m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1086,1086,G72.5,Siberian stonechat,50.100m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1087,1087,G72.5,Syke's lark,25.50m,1,166,18.33778996,74.456007,655.154419,G72,26-12-22,9:40,morning,"MJ, HP",grass
1088,1088,G72.6,Barn swallow,50.100m,1,167,18.33856101,74.45322404,660.007446,G72,26-12-22,10:15,morning,"MJ, HP",grass
1089,1089,G72.6,Booted eagle,100.200m,1,167,18.33856101,74.45322404,660.007446,G72,26-12-22,10:15,morning,"MJ, HP",grass
1090,1090,G72.6,Jungle babbler,25.50m,11,167,18.33856101,74.45322404,660.007446,G72,26-12-22,10:15,morning,"MJ, HP",grass
1091,1091,G72.6,Siberian stonechat,100.200m,2,167,18.33856101,74.45322404,660.007446,G72,26-12-22,10:15,morning,"MJ, HP",grass
1092,501,G22.2,Jungle babbler,50.100m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1093,502,G22.2,Pied bushchat,50.100m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1094,503,G22.2,Common myna,50.100m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1095,504,G22.2,Blyth's reed warbler,10.25m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1096,505,G22.2,Spot breasted fantail,10.25m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1097,506,G22.2,Green bee eater,10.25m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
1098,507,G22.2,Laughing dove,25.50m,1,81,18.39205801,74.12021404,776.879883,G22,21-12-22,16:15,evening,"VM, AL",cropland
